distance,image_a,image_b,crop_a,crop_b,dataset_a,dataset_b,review_priority
0,datasets\raw\Mango\Cutting Weevil\20211011_161142 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161142 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161145(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161145(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161146 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161146 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161147 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161147 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161150 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161150 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161155 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161155 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161205 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161205 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161206 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161206 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161207 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161207 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161210(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161210(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161242 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161242 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161243 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161243 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161243(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161243(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161245 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161245 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161245(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161245(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161246 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161246 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161309 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161309 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161323 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161323 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161330 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161330 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161339 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161339 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161340 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161340 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161345 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161345 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161346 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161346 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161410 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161410 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161412 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161412 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161413 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161413 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161418 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161418 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161418(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161418(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161419 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161419 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161424 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161424 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161424(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161424(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161425 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161425 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161452 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161452 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161453 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161453 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161458 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161458 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161500 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161500 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161502 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161502 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161505 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161505 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161506 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161506 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161515 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161515 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161519 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161519 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161520 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161520 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161532 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161532 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161534 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161534 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161544 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161544 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161600 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161600 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161605 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161605 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161606 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161606 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161607 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161607 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161609 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161609 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161610 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161610 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161610(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161610(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161614 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161614 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161614(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161614(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161616 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161616 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161619 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161619 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161623 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161623 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161624 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161624 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161625 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161625 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161627 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161627 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161629 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161629 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161641 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161641 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161642 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161642 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161643 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161643 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161650(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161650(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161656(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161656(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161657 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161657 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161657(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161657(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161708 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161708 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161715(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161715(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161744 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161744 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161830 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161830 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161831 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161831 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161832 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161832 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161833 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161833 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161852 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161852 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161855 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161855 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161859 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161859 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161859(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161859(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161904 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161904 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161908 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161908 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161908(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161908(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161913 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161913 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161913(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161913(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161916 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161916 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161919 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161919 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161924 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161924 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161927 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161927 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161931 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161931 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161934 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161934 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161934(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161934(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161950 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161950 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161952 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161952 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161953 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161953 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161954 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161954 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161956 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161956 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161957 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161957 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_161959 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161959 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162009 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162009 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162011 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162011 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162013 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162013 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162015 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162015 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162016 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162016 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162021 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162021 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162026 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162026 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162026(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162026(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162048 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162048 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162049 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162049 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162051 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162051 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162055 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162055 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162058 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162058 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162101 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162101 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162103 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162103 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162110 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162110 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162115 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162115 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162120 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162120 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162125 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162125 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162125(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162125(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162127 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162127 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162130 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162130 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162131 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162131 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162131(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162131(0) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162132 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162132 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162133 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162133 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162146 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162146 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162150 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162150 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162155 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162155 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162158 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162158 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162204 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162204 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162209 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162209 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162213 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162213 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162216 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162216 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162221 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162221 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162308 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162308 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_162329 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162329 (Custom).jpg,Mango,Mango,other,other,HIGH
